"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"phi[1289]",-0.0942473018195662,0.0160200444601597,0.627513718071671,-1.32089340415499,-0.520391218924877,-0.0963964986861981,0.332975162089183,1.12872134821735,1534.33084076171,1.00859312582262
"phi[1290]",-0.0144760472371772,0.0157079594010807,0.622665682885432,-1.24844206918958,-0.428976867058184,-0.0163003161473964,0.402715877528105,1.20418197074168,1571.34056351348,1.00874049056865
"phi[1291]",-0.0899291580723831,0.0156820567839751,0.680600642019516,-1.42242666501573,-0.553812984530801,-0.0906297596666999,0.375279248862758,1.23191294305823,1883.55655499719,1.00794973383257
"phi[1292]",1.20075944381935,0.0178574060009785,0.613148991823584,-0.000848454556810974,0.782757834764973,1.20358347383978,1.61813549562422,2.39944547529909,1178.94974145053,1.01019855939839
"phi[1293]",1.49791271705895,0.0189062557992575,0.621892643643605,0.279890655211769,1.07773288807019,1.49530394330475,1.92304017715199,2.70266520307418,1081.98136276835,1.01173323564379
"phi[1294]",1.13057861624915,0.0178052520910122,0.646917354803885,-0.136483504505209,0.689617472161702,1.1313685996114,1.56900320390254,2.39365361555042,1320.08334076893,1.00926438527703
"phi[1295]",1.63331500883069,0.0180688994011658,0.613471463245775,0.434627753265264,1.21519175010959,1.63540223011011,2.05044636201101,2.83155705431737,1152.72398875904,1.01112468879254
"phi[1296]",0.904043744358962,0.0176864379201067,0.636847557079144,-0.326772903261972,0.474386266021696,0.903002682263251,1.33767982082586,2.1462748717435,1296.55285656739,1.00888094237284
"phi[1297]",1.63483176097082,0.0188597460997618,0.650136179889145,0.35543675873399,1.1924018990868,1.6349568973498,2.07737010180999,2.90122611633414,1188.32979597873,1.01117518668351
"phi[1298]",0.219356325100887,0.0170817705060466,0.573336928509006,-0.908835963005437,-0.166990020700771,0.220192367552643,0.608714830564592,1.32729914199519,1126.55932135329,1.01059014812286
"phi[1299]",0.515047980554363,0.0190221208325426,0.617010045175797,-0.68394404217267,0.0920431520369878,0.51641406278753,0.937747525561432,1.71533513335447,1052.12319958127,1.01074511099621
"phi[1300]",0.543709547537386,0.0181538945164028,0.816019972804859,-1.05921478477852,-0.00419226162376116,0.547476831660787,1.09288607622734,2.1249064307655,2020.51445584901,1.00652678839584
"phi[1301]",0.484386976672504,0.0172119929846502,0.575128862376561,-0.642586741932155,0.0923104398348564,0.484480618349849,0.875899795239779,1.60846594036294,1116.52385123638,1.01029423177304
"phi[1302]",1.09519929417506,0.0189048649503261,0.620705892921506,-0.119893285482641,0.672140151325833,1.0993353564125,1.51908391227325,2.30561169007963,1078.01444079353,1.01138636053574
"phi[1303]",0.676498271737735,0.0182768367663471,0.599273145450723,-0.494844509810555,0.268893208845359,0.677541353864322,1.08370574455708,1.84947390487038,1075.0967945263,1.0110917289958
"phi[1304]",0.468601031839785,0.0158290788616602,0.589800390766634,-0.689758988223304,0.0689769575219525,0.468614154536373,0.870946201725521,1.62836683054133,1388.34955794772,1.00939343481127
"phi[1305]",0.765429587272773,0.0159481181299359,0.635967742695281,-0.476261707298122,0.333268288167247,0.76707376463467,1.19536193878871,2.00495952553687,1590.19831312167,1.00805517384119
"phi[1306]",0.929877646638989,0.0134039554035345,0.976128951786651,-0.981293709421336,0.270419036025736,0.927470671698694,1.58865089043313,2.85891437607153,5303.32740758037,1.00321353646087
"phi[1307]",1.21414185736922,0.0168353796891481,0.595114777234381,0.0486011139327778,0.809237011628702,1.2151935620309,1.61469940731592,2.3764740542521,1249.55575094246,1.01033922440772
"phi[1308]",0.911391059988528,0.0157591309257016,0.551978979091327,-0.177409105897078,0.535983239501015,0.915046929159417,1.28391517711879,1.98327779978064,1226.81916147673,1.01077064133306
"phi[1309]",1.32675337705151,0.0163062548604309,0.574517375994072,0.203037206004468,0.936968517399802,1.32870008779564,1.718142432941,2.4463922791032,1241.36039323757,1.01095359615057
"phi[1310]",0.99207440021133,0.0141329309090315,0.78171210133704,-0.535076805089469,0.467633633506937,0.986713525673216,1.51756222695077,2.53916179723339,3059.35023932185,1.00598104528016
"phi[1311]",0.815616308680657,0.0165694662789838,0.561121455451295,-0.29108085206797,0.436682214278609,0.817952231982542,1.19360984612865,1.92082909945049,1146.82383620158,1.01016719414661
"phi[1312]",1.79059471725334,0.0174753403204943,0.577449688975416,0.65481460580067,1.40117397258791,1.78742486243046,2.17950330005052,2.92611916946917,1091.88530049775,1.01195140527655
"phi[1313]",1.97213928292886,0.0188191143778272,0.607378930463167,0.790764191108014,1.55712817686052,1.97031822024511,2.38865506739749,3.15688239638702,1041.64823273581,1.01238911133268
"phi[1314]",2.18621106232462,0.0183576576594494,0.62100850573823,0.977627727260811,1.76289355623907,2.18752912593268,2.60845553844966,3.39639989783949,1144.35445264315,1.01136633876853
"phi[1315]",2.09732931058602,0.0184304984506029,0.620493705691446,0.879675892206238,1.67223951685747,2.09656185353578,2.51854517271593,3.31744548329158,1133.44538648112,1.01092845846509
"phi[1316]",-0.216130757391202,0.0128967625615945,0.733210300611457,-1.65419338030073,-0.70863563556561,-0.221006939395567,0.277631051592258,1.2303961403975,3232.18125070167,1.00469708814408
"phi[1317]",-0.248575381461234,0.0132620795405108,0.730209312475803,-1.6850310948417,-0.740992890637997,-0.246660110324283,0.24663713788557,1.18157670981553,3031.5970650433,1.00511697400829
"phi[1318]",0.185386761251484,0.0155490929912073,0.617492990691779,-1.03741513642419,-0.230176393110888,0.187683450782494,0.600552071622992,1.39619657159104,1577.08079324746,1.00816501771854
"phi[1319]",-0.255597349638712,0.0133676651007738,0.623887968537488,-1.47358773264124,-0.674145677970903,-0.253896737056847,0.160500600219758,0.973543777677922,2178.22183724556,1.00693309349621
"phi[1320]",0.0039585336604669,0.0153926837475049,0.54651356994831,-1.06419097740798,-0.365266644069147,0.00589619787413164,0.3685161792305,1.06909525667634,1260.58811061506,1.01044652179558
"phi[1321]",0.237078312638253,0.016010153521466,0.609978800444063,-0.96844865565706,-0.17552346151489,0.238807549853343,0.651127325969354,1.42506725776473,1451.57169251558,1.00918659629579
"phi[1322]",-0.177559643257243,0.0140138229991825,0.581532840497197,-1.32114336408612,-0.570214086885316,-0.176563076033827,0.21257395185158,0.96710576444022,1722.00827862602,1.00855464220806
"phi[1323]",-0.182006341508009,0.0152516581908811,0.674497720242928,-1.51091274357728,-0.63505020196249,-0.182731713904964,0.277766218927443,1.1324905031026,1955.81082268741,1.00723982422744
"phi[1324]",0.0704461598131873,0.018107543948528,0.549060795778215,-0.995671718806742,-0.306717895530502,0.0703984224358865,0.441041780061505,1.13980936582506,919.436571959712,1.01291042531837
"phi[1325]",-0.296518456478182,0.0134969864217641,0.816660766969982,-1.90847368738715,-0.840975026619402,-0.292997794429704,0.253818057799167,1.28772174161584,3661.08458221866,1.00447436888801
"phi[1326]",-0.765195515570725,0.0155019468731574,0.738437490536988,-2.20024754633152,-1.26194975495275,-0.763241560247214,-0.268141153457334,0.688536267496642,2269.10706038498,1.00677943740132
"phi[1327]",-0.318306961469566,0.0158067128865829,0.626012733214155,-1.53233250626119,-0.741113535786526,-0.32168083520791,0.103614103065715,0.91129963368734,1568.49523689094,1.00865421672479
"phi[1328]",-0.709176325837025,0.0149482457107678,0.730204023401078,-2.14970039777201,-1.20013016577066,-0.711425370444309,-0.216624373914032,0.716346334216186,2386.20629620802,1.00594620801588
"phi[1329]",-0.418866159420845,0.0164731162526816,0.595737567544514,-1.58766796876222,-0.825273119642952,-0.416085455914533,-0.010938662777628,0.738418160893655,1307.85154275854,1.01019064784587
"phi[1330]",-0.374883520458386,0.0122368196965947,0.965307317264503,-2.26047308661042,-1.02516055600939,-0.3741215939092,0.275426764849573,1.52171886754655,6222.91794691189,1.00341777743978
"phi[1331]",0.203495480771341,0.0101273626527434,0.759854238673701,-1.29053262658874,-0.306894333149353,0.200451679251793,0.714236680329773,1.6807143479733,5629.47450805465,1.00386511099686
"phi[1332]",0.372529246965892,0.0112691731457145,0.539496622812737,-0.687186985963088,0.00892043110484956,0.371692042334952,0.734106700965809,1.42845512326582,2291.88782438843,1.006459212205
"phi[1333]",0.546618442438115,0.0121950252938571,0.552676773293643,-0.53775537318681,0.172224793479144,0.545877721328115,0.918974147938286,1.62697769298507,2053.88922195158,1.00720388356896
"phi[1334]",0.125536201782938,0.0109386689723974,0.542724175544622,-0.931154445999424,-0.239796817926012,0.121401566640042,0.492924768258741,1.19071612209989,2461.66740650852,1.00633652875109
"phi[1335]",-0.228109169156451,0.0137706874313868,0.536760082086904,-1.27656156324065,-0.592774847897073,-0.228500195543885,0.137243387235806,0.814513723066271,1519.31973750101,1.00967984658752
"phi[1336]",-0.33888735789972,0.0131260084391622,0.585863762458242,-1.48359181549176,-0.734788092042224,-0.335817470443603,0.0587466743964682,0.799735867757986,1992.17696605129,1.00806256380742
"phi[1337]",-0.182744336478421,0.0133415178113264,0.602053654508417,-1.36450383095213,-0.586372028302906,-0.180260851527159,0.221226744262302,0.992182473687398,2036.38511168315,1.00789719652797
"phi[1338]",1.55394759091664,0.0123998060849648,0.547812275162095,0.473971121502263,1.18530594011687,1.5571501322905,1.92132736114019,2.62447947659494,1951.79289215768,1.00848631439871
"phi[1339]",1.62663014492302,0.0107781177710859,0.934036935833395,-0.198057217295309,0.996713642692483,1.62351707128604,2.25328638820157,3.45899177279148,7510.0400207094,1.0024662846682
"phi[1340]",1.45521858745167,0.0120682062657555,0.516583363711307,0.433862442371314,1.10808284331518,1.45518494931702,1.80326244793115,2.4695090815956,1832.29494273855,1.00805503886113
"phi[1341]",1.38471660909562,0.0111618920454755,0.61079079057194,0.187834502655727,0.974939513085768,1.38580763522668,1.79806002676204,2.58591786213165,2994.39662578243,1.00545686617214
"phi[1342]",1.55091489654273,0.011336389899479,0.519428734233421,0.535880741541799,1.20316150887413,1.54885168957494,1.89927590369677,2.57742711968924,2099.43480318703,1.0085989885918
"phi[1343]",1.08943745754904,0.0113491023982456,0.518552139091345,0.0751349963534595,0.736462587227816,1.09279959347954,1.44580708094418,2.08911771845385,2087.66990795319,1.00786252294881
"phi[1344]",-18.8783393045171,0.00886119857819464,1.53302532126072,-21.9001705233906,-19.9061917149178,-18.8737902639952,-17.8413964271581,-15.8891125258443,29930.4825111067,1.00038251309291
"phi[1345]",-0.746528031668348,0.00700285508067682,0.908867596832845,-2.53053993891411,-1.36469848189022,-0.74264127740372,-0.129100335749318,1.0292874152502,16844.222217961,1.00098524809758
"phi[1346]",-0.365405929329455,0.00745100817526569,0.837224043754235,-2.01622731220604,-0.925621867378447,-0.36321562268656,0.195075349204859,1.28228060934335,12625.6371634838,1.00123842397125
"phi[1347]",-0.94197357178564,0.0067284099708575,1.04968507733249,-2.98677254766192,-1.64765210070546,-0.948328979693382,-0.238077150446845,1.12365952112669,24338.4633525063,1.00072427036785
"phi[1348]",0.303634431123911,0.00912534797638026,0.7917408928713,-1.24741128749184,-0.229675349218518,0.305564041960119,0.837281158236149,1.85774371543897,7527.78634408834,1.00229415957378
"phi[1349]",0.156595613225304,0.0094554178279116,0.66749942965594,-1.14362188288577,-0.295825348480353,0.151739800319499,0.609641700074686,1.46857160513035,4983.56753960066,1.00335121619266
"phi[1350]",0.108001026172754,0.00993101074845923,0.640819675312694,-1.15010123353636,-0.327772776658607,0.103463590538517,0.538718167594607,1.37205085200607,4163.75120407363,1.00371107356961
"phi[1351]",-0.326677407090153,0.0103384009659583,0.696052792903039,-1.68973270534125,-0.800100260035164,-0.325718705882151,0.143366562298418,1.04141544290815,4532.91543492413,1.00407071165717
"phi[1352]",-0.192395128759823,0.010437395570542,0.640894126906599,-1.43877363029918,-0.628441314231356,-0.194273818649447,0.245404236043584,1.06466438299261,3770.40755537812,1.00445744534566
"phi[1353]",-0.180237705019913,0.0120053053066256,0.567067309493329,-1.2945586307249,-0.564935783274567,-0.177853529740555,0.204920440495466,0.929372407132259,2231.11936223788,1.00702560972237
"phi[1354]",-0.259982141318698,0.0126894089399203,0.602127998862298,-1.44426905290881,-0.668075980289471,-0.2593405300734,0.149068173874489,0.914918158208329,2251.61875502618,1.00722416784364
"phi[1355]",-0.46847427838734,0.0139405198427659,0.682117773937902,-1.79753039438062,-0.930063983632813,-0.47111894230868,-0.0100718680155209,0.868985505441558,2394.20202789115,1.0065953893974
"phi[1356]",0.0720598579022281,0.0153933173445179,0.529325714808029,-0.968200248759986,-0.281975395319706,0.0718104623106275,0.432109816205605,1.10320047330763,1182.4466080171,1.01096520204821
"phi[1357]",-0.336948051233453,0.0140873138984245,0.541813088777246,-1.39668842639776,-0.706790500212589,-0.335739958740552,0.0291353086520002,0.722463062675936,1479.25348410142,1.00961515192865
"phi[1358]",-0.190453591646333,0.0138628557986513,0.563199372277015,-1.29523610175774,-0.570704126067252,-0.19006584513276,0.186965158087637,0.911786318602461,1650.51286079798,1.00866889399774
"phi[1359]",1.36557077045425,0.0136127337714531,0.50758888106854,0.373342210762087,1.02282790123157,1.36641587406803,1.70989267685118,2.36109193760328,1390.37995622612,1.01171396335252
"phi[1360]",1.72430096182923,0.0115167122136498,0.927143141922193,-0.103850121659353,1.10031047336964,1.72596595889342,2.35243906232916,3.53791861206948,6480.91836808874,1.00392348021405
"phi[1361]",1.19298621200553,0.0140326519914878,0.539942938030047,0.133589747168837,0.825647530822983,1.19503970158066,1.56016727351766,2.24981768062539,1480.52662177065,1.01090586390399
"phi[1362]",1.10048986162427,0.0109725490911859,0.529724293569803,0.0615508999174527,0.743874963683156,1.10177844865865,1.45850316880987,2.13725866909403,2330.69108965991,1.00694784139529
"phi[1363]",1.23542329504752,0.0113828441130067,0.592262715274991,0.0690596721867804,0.834534408152732,1.23622835448103,1.63523585177894,2.39589742014906,2707.24281747524,1.00568992149898
"phi[1364]",0.733628961736386,0.00926141637122333,0.596342482944056,-0.438515172667928,0.328655045418359,0.736689970464187,1.1376102277777,1.90675405955945,4146.0704703478,1.00490022273742
"phi[1365]",1.03755997322746,0.01050380845056,0.683524389119814,-0.305072405938351,0.577128443903162,1.04068034484763,1.50101610866054,2.37018754202418,4234.61999947716,1.00451268689849
"phi[1366]",1.04140474327305,0.0127206185300441,0.556407761443222,-0.0538523496846415,0.664917497752315,1.04694607068969,1.41713635398439,2.12728789733148,1913.24197659694,1.00778049094125
"phi[1367]",0.949231780426279,0.0130687579774837,0.554286748661159,-0.137481410097572,0.572452412517794,0.950368357804903,1.32404345008099,2.03669889642946,1798.87241263446,1.00838219039651
"phi[1368]",1.22416207263107,0.0118681204079717,0.538485977658436,0.155071033617401,0.862388652743651,1.22525829945709,1.58761981408105,2.26889314229484,2058.6613435022,1.00742019397281
"phi[1369]",1.32744825051854,0.0102936001250907,0.77181835713042,-0.193083718514489,0.810647373879531,1.32923300206779,1.84652416680983,2.84186429747653,5622.06187466385,1.00367065991945
"phi[1370]",1.30852566072529,0.0125983646510022,0.622812949344762,0.0932119042637028,0.884434008466884,1.31114523707371,1.73260774158008,2.53179677394965,2443.9196221057,1.00683406434008
"phi[1371]",-0.0998543921439122,0.0125770748255598,0.625757785759951,-1.34128610715954,-0.519369127749216,-0.102074132186781,0.323055177291036,1.1322096807026,2475.4447309954,1.00663399574622
"phi[1372]",0.0827758697949735,0.012444257946242,0.505136434851144,-0.907437737835085,-0.257688304623835,0.0809707179131136,0.421114780999831,1.07718772287421,1647.70469889465,1.00942335131792
"phi[1373]",0.345820078011091,0.0114443027405489,0.640991920632194,-0.909909929733279,-0.0932454389785501,0.34631322554931,0.775252044690582,1.61099038071915,3137.0860773551,1.00502566176718
"phi[1374]",0.0497481427350059,0.00944697435745473,0.948746710064775,-1.82205875391157,-0.588108981019732,0.0565691764623682,0.686446679957309,1.90487743547847,10085.9101000161,1.00201766721404
"phi[1375]",0.588512409733785,0.0112852296643985,0.56842766121421,-0.529155745397385,0.203197977902811,0.593215727028535,0.970311455246737,1.69823992333892,2537.05337360395,1.00601236229955
"phi[1376]",0.589362428550088,0.0145771802603338,0.53116111237871,-0.448082699674142,0.229907812765577,0.588908748774602,0.948434096797278,1.62390378058123,1327.71693576778,1.01056841527383
"phi[1377]",1.13700060528966,0.0138926233186339,0.632683205178296,-0.107200533386013,0.708363956222602,1.1381965692233,1.56161604968879,2.3810930378505,2073.97774176607,1.00736850231785
"phi[1378]",0.303592679135257,0.0131499924423371,0.557607467388529,-0.799841363317519,-0.0705106499145138,0.306689544690461,0.682197256724165,1.38913720400864,1798.06818131317,1.00854347244046
"phi[1379]",-6.1174905718733,0.0108908983358305,0.942558620631576,-7.97528640237163,-6.75392599188555,-6.11978319302457,-5.48855884278173,-4.25450698023407,7490.12958912472,1.00325343615069
"phi[1380]",-0.622861282530264,0.0139629362787698,0.518115397777646,-1.64448514755341,-0.966549086983802,-0.621319533646009,-0.273191635219604,0.383383447091068,1376.89076236405,1.01135260724308
"phi[1381]",0.648856462671046,0.0135405551689963,0.556469550360205,-0.434976923644969,0.273021203613387,0.649305668175772,1.02331586724574,1.73801664172482,1688.92307015227,1.00949109223518
"phi[1382]",1.02387660238573,0.015119902142718,0.558166906200743,-0.0725812013475481,0.648363879381787,1.02653090119298,1.40484352834774,2.10647508687397,1362.79397951458,1.01082358445157
"phi[1383]",0.349308571965816,0.00996986018749214,0.589320470218951,-0.803331731753687,-0.0463240103434468,0.350477746806815,0.741657996412386,1.51551589507757,3494.01622504197,1.00423043529644
"phi[1384]",0.472800432861273,0.0148152895071715,0.572765230928966,-0.657750521739497,0.0880288796858646,0.47531472237262,0.860071357125684,1.59345194306808,1494.627637017,1.00914787627118
"phi[1385]",0.522694130512397,0.01273086599754,0.775105366384332,-0.995237279719133,0.00121451605277825,0.523314965296739,1.04214620133201,2.04904142828741,3706.85496141897,1.00478601837975
"phi[1386]",0.0348331182441145,0.0125723547784128,0.944805739307337,-1.81141905026072,-0.602802029696191,0.0335449040050722,0.669926054957448,1.8916726271054,5647.44213664181,1.00256624142476
"phi[1387]",0.0270121194697216,0.0145565609942481,0.543447443120647,-1.05103676698952,-0.340571805471753,0.0250428042394696,0.395901165235125,1.08647433141124,1393.79059793986,1.01029168414872
"phi[1388]",0.551804810856078,0.0150709579939733,0.585454467167216,-0.597831515511925,0.152608585197497,0.555562735046247,0.950617797061105,1.69065736423813,1509.05312670117,1.00871220232094
"phi[1389]",0.431493056114862,0.0105546870587966,0.700563177002276,-0.930620058444468,-0.038539667886583,0.428597254460337,0.903549295384806,1.80446028280101,4405.5880955328,1.0038916208413
"phi[1390]",0.415726415803802,0.0106106844037098,0.606950813765805,-0.772659396727342,0.00787547893602346,0.417380303036013,0.822346005592208,1.60407502895093,3272.05203273072,1.0048851436635
"phi[1391]",1.44746277543399,0.00938408302230124,0.392923304305738,0.672637217963713,1.18487100174434,1.45217884260253,1.7119626415992,2.21038973135805,1753.20173771191,1.00869172984396
"phi[1392]",0.775412089866291,0.00925955216740143,0.49204393580868,-0.195450841482502,0.441348304152769,0.779008696859262,1.11096546650049,1.74495821735736,2823.76012938196,1.0058292683298
"phi[1393]",-0.442856913616521,0.00970589673591727,0.61349157995605,-1.64095574809372,-0.854846713302115,-0.440089274972813,-0.0322802904338245,0.756904070517088,3995.26766300338,1.00405896921197
"phi[1394]",2.2945793860106,0.0098361132953297,0.615460708755885,1.09152450554823,1.87745230557942,2.29477715446439,2.70971267099199,3.50563613021622,3915.19701049054,1.00580842518595
"phi[1395]",2.44260914049721,0.0107660717753196,0.608485347824591,1.26261085430448,2.0287475232566,2.44176108748189,2.85697985452176,3.63137965770304,3194.37360238419,1.00673280137886
"phi[1396]",2.50256582627577,0.0101507576352982,0.547560609566269,1.43174478863686,2.13554852620044,2.49956734192991,2.87273909613562,3.58002880330674,2909.82907925064,1.007779717129
"phi[1397]",1.40083435287346,0.00918175254846218,0.55945643063331,0.31303767531572,1.02483674217311,1.40176300621438,1.77852649210755,2.49981790228175,3712.62745502448,1.00489821260338
"phi[1398]",1.65824499814092,0.00907991146007816,0.585276662779282,0.49847189349294,1.26549184028157,1.65986448647083,2.05296706725702,2.79495473382074,4154.88672084452,1.00493955628394
"phi[1399]",1.79641046596509,0.00940908554281742,0.625407364879629,0.573487362579919,1.37105649454159,1.79345905701424,2.2179649395349,3.02594693574488,4418.05531067244,1.00465497739188
"phi[1400]",1.28984388062353,0.00925795469647896,0.607299336092086,0.106692315275179,0.877680706285991,1.28805062475358,1.70099794116344,2.48219694956566,4303.04125839338,1.00418462769743
"phi[1401]",2.24751286632254,0.0100731826778301,0.548643854806343,1.17368468111693,1.87614255303274,2.24622514299126,2.61740106987178,3.32325970022185,2966.5223067537,1.00658402907399
"phi[1402]",1.98345500441859,0.0098325026910488,0.535942699498198,0.937087368941447,1.62259769166561,1.98284248221707,2.3465762813128,3.0250202410548,2971.04049316768,1.00667648344223
"phi[1403]",1.96697113575921,0.01003461782753,0.620518741091813,0.755333638170067,1.54660690722826,1.96685570804029,2.38597125160543,3.18047356410037,3823.91413490249,1.00563191311659
"phi[1404]",1.76753515861726,0.0121488639408149,0.539494495216718,0.709940290701408,1.40025022886491,1.77044917940531,2.13420340211909,2.81971368217694,1971.98087552923,1.00899827345173
"phi[1405]",2.10383600598385,0.0137762752461086,0.580985190531841,0.957123494460739,1.7128312166385,2.10464715497124,2.49507024300934,3.24114903321842,1778.55173237536,1.00951193630461
"phi[1406]",2.27019779566306,0.0128538894562409,0.705989789090209,0.882197982581609,1.79072585140692,2.27086593863408,2.74513259386847,3.65219239484819,3016.66940199248,1.00585091307901
"phi[1407]",2.070171228609,0.0130756213450409,0.615707861414384,0.856039860849514,1.65805055129741,2.07086899450881,2.48274836467704,3.27703098692224,2217.30137663199,1.00745243837799
"phi[1408]",1.72643279115658,0.0118299659212344,0.541738808892608,0.669423050852345,1.36094943846301,1.72622982691706,2.09191494032393,2.78728987664998,2097.06991575464,1.00853276671754
"phi[1409]",1.57649329278005,0.011920716829499,0.566940396076414,0.462306704057485,1.19087456117035,1.57542950570037,1.96018406637171,2.69524603946363,2261.88261327024,1.00830685274781
"phi[1410]",1.80129058941368,0.0130845246571548,0.511044773376872,0.794883118106043,1.45645190939871,1.80187559635103,2.14409482154951,2.80065159661387,1525.46413715863,1.01044066070226
"phi[1411]",2.15627778337104,0.0127090659540608,0.635291709675883,0.896235921367886,1.7288921829249,2.15513306001725,2.590127135816,3.3924949946448,2498.72872260787,1.006575325503
"phi[1412]",1.28724741453441,0.0115491918558631,0.537395520423993,0.233300957090948,0.92119455276189,1.289336876218,1.65192085541393,2.3391244615285,2165.13455872411,1.00777010374243
"phi[1413]",1.96162056467363,0.0136013591416014,0.516992679321012,0.942212657224463,1.61048035364928,1.96570908873844,2.31201075167091,2.97148855279441,1444.78814842655,1.01099840080202
"phi[1414]",2.73352057763878,0.0107473047244719,0.562837844641521,1.63042052798961,2.35212616874975,2.73358229112263,3.11506535683368,3.83482932490539,2742.6314817386,1.00750316080738
"phi[1415]",2.68464445202253,0.0109962612657603,0.510516876982371,1.67675564769907,2.33839648532066,2.6858663699341,3.02944685869751,3.68176272767348,2155.41106410264,1.0088302148366
"phi[1416]",2.58345891302523,0.0103446090717353,0.52417484669859,1.55222479285218,2.22756390806485,2.58276608079789,2.93776655616277,3.60890745861298,2567.5812025107,1.00751541534166
"phi[1417]",2.64114626208609,0.0105759159141241,0.559018241379919,1.55100722953957,2.26024486007186,2.63911451178608,3.02044472253173,3.73422604897165,2793.9329583953,1.00747247816338
"phi[1418]",2.50508244020826,0.0114386844375593,0.514786655843563,1.49508912564507,2.15741394573493,2.50542175049192,2.84972290321185,3.51243692244625,2025.36081401311,1.00883548502852
"phi[1419]",2.75067982903952,0.0106032900860534,0.568020274317261,1.64360599505773,2.36515760700506,2.74647745071893,3.13654423543047,3.85956022768008,2869.76535548048,1.00684738217337
"phi[1420]",2.63010043201461,0.0117770315639885,0.517577535801221,1.62450661178678,2.27698847931809,2.62761990702911,2.97910277936164,3.64186716017625,1931.43082844624,1.00984490128677
"phi[1421]",1.73403520516021,0.0212846054624454,0.74379714500479,0.265320176262557,1.22655252973456,1.73450867362387,2.24027283759954,3.19481079781646,1221.17472019389,1.00810362958195
"phi[1422]",1.95520864078128,0.0204901083113667,0.658338131279633,0.662827853743765,1.5087583363911,1.9586267277408,2.40063700632808,3.24127346708851,1032.30852193548,1.01023531484838
"phi[1423]",0.849911218805532,0.0215946416581147,0.789093333155364,-0.691919037136023,0.315057799366789,0.850448859451125,1.38430115542713,2.39025645128143,1335.25663535631,1.00734787238398
"phi[1424]",0.960501824257654,0.0215346366865808,0.845805730345683,-0.687593819638843,0.381694972091017,0.967637631233687,1.53343505253888,2.6135978974778,1542.64554068024,1.00599932918509
"phi[1425]",1.46148113535488,0.021026107484214,0.721161731437359,0.0417842503489436,0.974384200970317,1.46550461245882,1.94405208387833,2.8771533859565,1176.3798722736,1.00832732704544
"phi[1426]",0.774295339341236,0.0215005697151132,0.828563778073971,-0.851169852112409,0.215748887040311,0.776440441682078,1.33708883783954,2.39113230338261,1485.08718779823,1.00627473719896
"phi[1427]",1.69066574731745,0.0213943413553457,0.85074556155621,0.0198371654710412,1.11509207626354,1.69109253255745,2.27252782409353,3.33484505224204,1581.25365465139,1.00591624498014
"phi[1428]",-3.84328975481293,0.018940342347999,0.976689532095811,-5.76226526569203,-4.50258507987276,-3.8426109664473,-3.18628363132604,-1.9285183790551,2659.11681860028,1.00399029939525
"phi[1429]",1.67252760733272,0.022140346696345,0.753821799999627,0.20601952030991,1.16147427657298,1.67260002800126,2.18365840769339,3.14233754866542,1159.22716875856,1.00856249413394
"phi[1430]",0.880435933455593,0.0224679853978204,0.752854058419761,-0.597700457456652,0.376514442963048,0.882704025852657,1.38873087966545,2.34321740681097,1122.77653033958,1.00798173323584
"phi[1431]",-0.39030803389464,0.019780833738325,0.769552738792782,-1.89775220652981,-0.904428289775155,-0.394052511672308,0.128249283144102,1.11882807452286,1513.51800247395,1.00669925738759
"phi[1432]",-2.96680112001329,0.0184551473218616,0.962702653138814,-4.86178458916654,-3.6123949741807,-2.96570783397105,-2.32083724045659,-1.06754168427189,2721.13008928822,1.00396369682629
"phi[1433]",1.32873471115464,0.0212557959160803,0.722580535955144,-0.101031943014083,0.841273577266639,1.33391110853985,1.82040209329822,2.72697615923623,1155.6272511148,1.00848955837478
"phi[1434]",2.28169849825003,0.0102510192843636,0.536632585434282,1.22952006320507,1.9185035358035,2.28460491318048,2.64525778114817,3.32979971041717,2740.43799212886,1.00751398534032
"phi[1435]",2.31877104980803,0.00934668715020024,0.592937233345038,1.15913662499865,1.91865430149256,2.31753114719474,2.71874165226982,3.48642705255674,4024.40826770463,1.00547523277352
"phi[1436]",2.11504943829246,0.00922961296968247,0.513920693212221,1.11189181492726,1.76916611841557,2.11467186778647,2.45977014525204,3.12339870259467,3100.45355757034,1.00702375875575
"phi[1437]",1.87388993915832,0.0100057678548092,0.463987713336998,0.966257459348223,1.56413363583332,1.87286451552822,2.18690873866021,2.78356407215839,2150.36466765246,1.00852347499727
"phi[1438]",2.35872835520957,0.0102571713962628,0.46553660020043,1.44839376228765,2.04443965287889,2.35868239594605,2.672558070951,3.26956428398945,2059.92987442177,1.00938971780663
"phi[1439]",1.64269887583294,0.00828746577764965,0.478758810155018,0.702641787627581,1.31924600373372,1.64358649324925,1.96860125070521,2.57293453975746,3337.2601443239,1.00589220997306
"phi[1440]",1.49339380994916,0.00939872812871175,0.467493073887586,0.573057999591468,1.17903109963278,1.49416832833919,1.81065940530323,2.40810242383338,2474.07116446531,1.00696938440261
"phi[1441]",1.72728167480232,0.00863244713600628,0.453274572874688,0.844671875444165,1.42122566462826,1.72726273322608,2.03573212255394,2.61432729274059,2757.11486486005,1.00765202194714
